lat,lng,distrito,precio_usd,area_m2,dormitorios,banos,antiguedad_anios
-12.0956657,-77.0596929,Magdalena del Mar,1101,85,3,2,8
-12.1310003,-77.0284441,Miraflores,850,85,2,2,18
-12.010048199999998,-77.081344,San Martin de Porres,593,117,3,3,10
-12.0505233,-77.0517316,Cercado de Lima,600,65,3,2,6
-12.085389,-76.9871246,San Borja,319,30,1,1,10
-12.0260739,-77.0801419,San Martin de Porres,593,117,3,3,10
-12.1305166,-77.023131,Miraflores,1850,176,2,3,5
-12.1311512,-77.007071,Santiago de Surco,855,60,2,2,4
-12.1209688,-77.0172747,Miraflores,753,80,1,1,10
-12.1127596,-76.9865324,Santiago de Surco,1400,150,2,2,10
-12.1070254,-77.0460742,San Isidro,4500,450,3,3,16
-12.1172281,-77.0391322,Miraflores,2000,190,3,2,10
-12.1151559,-76.9858295,Santiago de Surco,2000,200,3,2,6
-12.1728982,-76.9905524,Chorrillos,1368,92,9,5,17
-12.0732084,-77.1244189,La Perla,330,40,1,1,8
-11.9303924,-77.0357361,Comas,319,60,3,1,5
-12.0761112,-77.0806206,San Miguel,591,41,1,1,4
-12.1158981,-77.0331271,Miraflores,1300,100,3,2,10
-12.1069377,-77.01665899999999,Surquillo,580,48,1,1,3
-12.0921852,-77.01302559999999,San Isidro,1320,135,2,2,8
-12.1311691,-77.0028344,Santiago de Surco,1600,262,4,3,9
-12.0903157,-77.0833439,San Miguel,960,135,3,3,6
-12.0814966,-77.0985024,San Miguel,680,70,2,2,15
-12.0846767,-77.0145386,La Victoria,830,70,2,2,1
-12.144140854222837,-76.99055140520387,Santiago de Surco,362,35,1,1,10
-12.3416667,-76.8252778,Punta Hermosa,1000,133,3,2,27
-12.1114905,-76.9429543,La Molina,325,50,2,1,10
-12.1027383,-77.0157128,San Isidro,2200,225,4,3,19
-12.1095703,-77.0315462,Miraflores,870,80,2,2,1
-12.1242116,-77.0310906,Miraflores,1400,200,3,2,50
-12.1258495,-77.0269163,Miraflores,1235,77,2,2,10
-12.1106239,-76.9363494,La Molina,529,70,2,2,5
-12.1218662,-77.0256611,Miraflores,900,71,1,1,4
-12.0910696,-77.0584875,Magdalena del Mar,800,70,2,2,12
-12.0943616,-77.0778809,San Miguel,600,55,1,1,8
-12.1276347,-77.0216056,Miraflores,1500,135,2,2,5
-12.1270431,-77.0328783,Miraflores,739,40,1,1,51
-12.1270783,-77.0267614,Miraflores,720,86,2,1,30
-12.1394891,-77.0231343,Barranco,725,51,1,1,4
-12.1253816,-77.0239003,Miraflores,710,71,1,2,6
-12.1293976,-77.0315019,Miraflores,940,89,3,2,12
-12.0820686,-77.0446015,Jesus Maria,870,112,3,2,15
-12.0808278,-77.1068957,San Miguel,841,75,3,2,1
-12.1179436,-77.0352801,Miraflores,650,67,1,2,20
-12.0725549,-77.0660822,Pueblo Libre,667,89,3,2,9
-11.9796401,-77.0787773,San Martin de Porres,390,69,3,2,12
-12.1353764,-77.0258548,Miraflores,1200,130,3,2,31
-12.0830711,-77.0917913,San Miguel,522,84,3,2,10
-12.1288893,-76.9764124,Santiago de Surco,1188,107,3,2,10
-12.1098312,-77.0274636,Miraflores,939,61,2,2,10
-12.109695162406984,-77.03003718308105,Miraflores,670,66,2,1,19
-12.0824235,-77.0460148,Jesus Maria,840,58,2,2,7
-12.1250822,-77.022489,Miraflores,950,70,2,2,4
-12.1274328,-77.0019401,Santiago de Surco,515,87,2,1,15
-12.1050477,-77.0185916,San Isidro,609,40,1,1,9
-12.0772283,-77.046919,Jesus Maria,493,100,2,2,10
-12.0914471,-77.0448056,San Isidro,1000,86,2,2,5
-12.0937674,-77.0367772,San Isidro,1250,62,2,2,9
-12.1074415,-76.9837934,Santiago de Surco,3250,354,4,5,8
-12.1189673,-77.0379943,Miraflores,700,65,1,1,19
-12.0574018,-77.0445534,Cercado de Lima,600,90,3,2,10
-12.0885433,-77.0344659,San Isidro,840,75,2,2,5
-12.0929169,-77.0325545,San Isidro,536,41,1,1,29
-12.0942013,-77.0339175,San Isidro,800,80,1,1,8
-12.0937777,-77.0358586,San Isidro,725,70,2,1,2
-12.0160787,-76.9978211,San Juan de Lurigancho,261,38,1,1,20
-12.0882541,-77.071069,Magdalena del Mar,580,77,3,2,16
-12.1116399,-77.0313355,Miraflores,900,50,1,1,30
-12.0823274,-77.0895714,San Miguel,591,78,3,2,8
-12.1337285,-77.019601,Barranco,754,70,2,1,10
-12.0946251,-77.0508119,San Isidro,856,60,2,2,5
-12.0906686,-77.0228419,La Victoria,630,45,1,1,2
-12.0061292,-77.0833543,San Martin de Porres,258,60,1,1,5
-12.0953645,-77.0382923,San Isidro,1800,185,4,3,20
-12.0852163,-77.0532164,Jesus Maria,696,62,2,2,4
-12.1334506,-77.0223314,Miraflores,1500,121,3,2,2
-12.0582775,-77.115186,Callao,391,51,2,1,6
-12.1203186,-77.0052837,Surquillo,536,39,1,1,1
-12.1253816,-77.0239003,Miraflores,696,42,1,1,10
-12.1220374,-77.0055909,Surquillo,811,68,2,2,6
-12.0769521,-77.048365,Jesus Maria,970,80,3,2,9
-12.1034847,-77.0202152,San Isidro,770,80,2,2,8
-12.0837793,-77.0497655,Jesus Maria,841,58,2,2,7
-12.0927083,-77.0286505,San Isidro,900,45,1,1,9
-12.1811912,-77.0076143,Chorrillos,609,70,3,2,2
-12.1819635814,-77.0075856561,Chorrillos,580,70,3,2,2
-12.1348502,-77.0202129,Barranco,800,70,2,2,10
-12.1338812,-76.9988466,Santiago de Surco,638,80,2,1,10
-12.1768871,-76.9912223,Chorrillos,860,120,3,2,5
-12.1231283,-77.0241603,Miraflores,790,78,2,2,12
-12.0946479,-77.0240633,San Isidro,1300,100,2,2,9
-12.1085037,-76.9662426,Santiago de Surco,950,125,3,4,10
-12.0958425,-77.0234922,San Isidro,890,45,1,1,1
-12.1708139,-77.0191264,Chorrillos,445,70,2,1,15
-12.1794304,-76.9992089,Chorrillos,445,45,1,1,25
-12.1118501,-76.9997622,Surquillo,507,90,2,1,9
-12.0816445,-77.0223584,La Victoria,232,30,1,1,2
-12.0698899,-77.0496405,Brena,377,40,1,1,10
-12.0280319,-77.0501054,San Martin de Porres,348,75,3,1,5
-12.1483996,-76.9865081,Santiago de Surco,522,70,2,1,10
-12.0747001,-77.0794558,San Miguel,559,52,2,1,32
-12.1207981,-76.999195,Surquillo,783,126,3,2,13
-12.08304,-77.0917584,San Miguel,580,82,3,2,12
-12.1000565,-76.970401,Santiago de Surco,870,96,3,3,15
-12.1214114,-77.0415396,Miraflores,2200,190,3,2,20
-12.0899582,-77.0659856,Magdalena del Mar,797,60,2,2,8
-12.1189673,-77.0379943,Miraflores,700,70,1,1,25
-12.132105412171056,-77.02827676557852,Miraflores,895,63,1,1,9
-12.1203469,-76.9753367,Santiago de Surco,1200,92,2,2,10
-12.1378954,-77.02248,Barranco,770,36,1,1,5
-12.0998079,-77.0377714,San Isidro,1800,100,2,2,26
-12.1378954,-77.02248,Barranco,813,38,1,1,5
-12.0671677,-77.0981214,San Miguel,463,75,2,1,12
-12.153111,-77.0230768,Barranco,914,50,1,1,8
-12.1236530185221,-77.01778530692368,Miraflores,1700,109,3,2,2
-12.1253816,-77.0239003,Miraflores,725,42,1,1,10
-12.0922804,-77.039633,San Isidro,600,90,1,1,12
-12.1039487,-77.018325,San Isidro,750,66,2,2,4
-12.1822796,-76.9653786,San Juan de Miraflores,587,160,5,2,10
-11.8904513,-77.0269923,Carabayllo,348,120,3,1,1
-12.0755162,-77.0841503,San Miguel,464,65,2,1,8
-12.0946251,-77.0508119,San Isidro,1450,154,3,2,11
-12.1291298,-77.0333814,Miraflores,1680,188,3,4,12
-12.0941334,-77.0393497,San Isidro,600,52,1,1,18
-12.1409507,-77.0090012,Santiago de Surco,551,76,3,2,19
-12.1226163,-76.9989125,Santiago de Surco,870,110,3,3,10
-12.1253816,-77.0239003,Miraflores,1600,240,4,3,41
-12.1030666,-76.9801881,Santiago de Surco,1200,184,3,3,20
-12.0974182,-77.0393885,San Isidro,5000,507,5,5,15
-12.0979845,-77.0692555,Magdalena del Mar,609,60,1,1,10
-12.0543778,-77.0066916,Cercado de Lima,348,55,2,1,2
-12.0820087,-77.1040299,San Miguel,478,40,1,1,1
-12.1303918,-77.0176781,Miraflores,1500,80,3,2,1
-12.1308174,-77.00172049999999,Santiago de Surco,941,76,3,2,1
-12.0889539,-77.0625523,Magdalena del Mar,820,80,3,2,8
-12.095232,-77.047177,San Isidro,1700,160,2,3,10
-12.1076337,-77.0018447,San Borja,667,84,3,1,40
-12.1312236,-77.0055055,Santiago de Surco,1800,252,4,4,12
-12.1179436,-77.0352801,Miraflores,855,84,2,2,13
-12.1392443,-77.0231987,Barranco,725,40,1,1,3
-12.1253953,-77.0289419,Miraflores,1250,73,2,2,10
-12.0931453,-77.0249345,San Isidro,1150,68,2,2,3
-12.1242116,-77.0310906,Miraflores,620,60,1,1,13
-12.0931453,-77.0249345,San Isidro,1184,60,2,2,7
-12.1129092,-77.0467371,Miraflores,940,60,2,2,10
-12.0990655,-77.0527398,San Isidro,2300,185,3,2,15
-12.1177803,-76.9753231,Santiago de Surco,1560,257,4,4,17
-12.09532419329322,-77.04720575092621,San Isidro,1700,155,2,3,10
-12.1591385,-76.99376339999999,Santiago de Surco,725,70,3,2,6
-11.9301639,-77.0649192,Comas,383,75,3,2,5
-12.1253816,-77.0239003,Miraflores,1014,80,3,3,10
-12.1520684,-76.9891762,Santiago de Surco,285,35,1,1,2
-12.1292811,-77.0281308,Miraflores,3900,274,4,5,3
-12.1220374,-77.0055909,Surquillo,812,75,2,2,3
-12.1223782,-77.0287708,Miraflores,1200,120,3,2,25
-12.0889615,-77.0278315,Lince,928,105,4,3,7
-12.1572169,-77.0237336,Chorrillos,1254,61,2,2,5
-12.0527188,-77.1150824,Callao,551,71,3,2,11
-12.1168602,-76.9387285,La Molina,580,86,3,2,10
-12.1118070510682,-77.00285482653034,Surquillo,304,30,1,1,10
-12.119096,-77.0303078,Miraflores,1050,69,2,2,10
-12.117919,-77.00589699999999,Surquillo,612,65,2,1,25
-12.1196711,-77.0394415,Miraflores,800,67,2,1,17
-12.0761369,-77.0659012,Pueblo Libre,638,80,3,1,28
-12.113759299999998,-76.9737755,Santiago de Surco,1086,172,3,3,30
-12.0929986,-77.0486209,San Isidro,4900,398,3,5,2
-12.0973725,-77.057561,Magdalena del Mar,1200,99,2,2,28
-11.9271539,-77.0564255,Comas,348,84,3,1,1
-12.1378879,-77.024756,Barranco,1625,110,2,2,7
-12.1220933,-77.025372,Miraflores,754,61,1,1,10
-12.1041582,-77.0256457,Surquillo,670,53,2,2,7
-12.0269092,-77.0678061,San Martin de Porres,449,128,4,4,7
-12.12747,-77.0357059,Miraflores,2500,182,3,3,23
-12.12886440886292,-77.03420275501708,Miraflores,3300,210,3,2,29
-12.1161186,-77.00453999999999,Surquillo,800,110,3,3,9
-12.125655564946891,-77.03696629364015,Miraflores,1700,115,2,2,15
-11.9767565,-77.083262,San Martin de Porres,290,80,2,2,12
-12.1213206,-77.0391126,Miraflores,1217,115,3,2,14
-12.1405385,-77.0241077,Barranco,760,50,1,1,4
-12.0927083,-77.0286505,San Isidro,1072,63,2,2,9
-12.0845138,-77.0506799,Jesus Maria,800,50,1,1,2
-12.0962532,-77.0338627,San Isidro,860,62,1,1,16
-12.1118501,-76.9997622,Surquillo,850,170,4,3,20
-12.0893874,-77.0839199,San Miguel,524,63,3,2,22
-12.1126190406,-76.9338174698,La Molina,348,42,1,1,10
-12.095037338943817,-77.0052413640625,San Borja,1130,90,2,3,7
-12.161815194233112,-76.99245940768081,Santiago de Surco,348,36,1,1,15
-12.1175341,-76.9932428,Santiago de Surco,725,120,2,3,16
-12.0647645,-77.0389234,Cercado de Lima,725,62,2,2,4
-12.1851763,-77.0097657,Chorrillos,696,155,3,2,20
-12.0885433,-77.0344659,San Isidro,594,50,1,1,3
-12.1271726,-77.0046381,Miraflores,470,40,1,1,20
-12.1282973,-77.031466,Miraflores,1000,80,2,2,10
-12.1337057,-77.028807,Miraflores,4000,436,3,3,9
-12.1143882,-77.0006415,Surquillo,493,58,2,1,10
-12.096911,-76.9732835,Santiago de Surco,1400,110,3,3,10
-12.1268449,-77.0211224,Miraflores,1200,102,2,2,10
-12.0854642,-77.0200725,La Victoria,696,64,2,2,1
-12.0554492,-77.0924265,Bellavista,500,83,3,2,13
-12.1267872,-77.028838,Miraflores,1000,60,2,2,10
-12.1174414,-77.0456645,Miraflores,1300,210,2,1,30
-12.1178386,-77.0087067,Surquillo,1200,117,3,2,3
-12.1403573,-77.0261157,Barranco,2500,155,3,2,10
-12.1217806,-77.0304221,Miraflores,899,65,2,2,10
-12.1293959,-77.0298098,Miraflores,1460,140,2,2,8
-12.1187564,-77.0219848,Miraflores,720,150,2,2,20
-12.1017341,-76.9493103,La Molina,580,100,3,2,25
-12.1237205,-77.0324487,Miraflores,925,91,2,2,20
-12.0939186,-77.0343933,San Isidro,4500,215,3,2,50
-12.1436217124,-77.0219195857,Barranco,960,82,2,2,3
-12.0919109,-77.0267979,San Isidro,700,45,1,1,9
-12.1403573,-77.0261157,Barranco,1999,155,3,2,11
-12.2386379,-76.9294807,Villa el Salvador,348,54,2,1,9
-12.1130964,-76.997104,Surquillo,986,100,2,2,9
-12.0888479,-77.0110117,La Victoria,507,40,1,1,2
-11.9847811,-76.9969435,San Juan de Lurigancho,348,105,3,1,6
-12.0793565,-77.0516804,Jesus Maria,739,95,3,1,19
-12.1537366,-77.0231869,Barranco,668,40,1,1,7
-12.0762758,-77.0585598,Pueblo Libre,380,50,1,1,7
-12.1231667,-77.0212057,Miraflores,478,45,1,1,5
-12.1270431,-77.0328783,Miraflores,850,90,2,2,16
-12.0823902,-77.0467542,Jesus Maria,769,70,2,2,5
-12.0754329,-77.0922756,San Miguel,493,41,1,1,4
-12.0654585,-77.0536864,Cercado de Lima,754,79,3,2,2
-12.0905583,-77.0283082,San Isidro,899,72,2,2,12
-12.0861794,-77.0447359,San Isidro,725,65,2,2,7
-12.1247619,-77.0222359,Miraflores,783,40,1,1,10
-12.0795702,-77.0501844,Jesus Maria,754,70,2,2,6
-12.1405385,-77.0241077,Barranco,750,42,1,1,10
-12.0964031,-77.023039,San Isidro,1000,60,2,2,4
-12.067924,-77.0736657,Cercado de Lima,725,58,2,2,6
-12.1754979,-76.9775634,San Juan de Miraflores,348,75,2,2,8
-12.119096,-77.0303078,Miraflores,2000,156,3,2,10
-12.2086907,-77.0188688,Chorrillos,813,134,3,2,10
-12.0829726,-76.9789245,Santiago de Surco,1300,178,4,4,1
-12.0910953,-77.0273658,San Isidro,851,60,2,2,9
-12.1279138,-77.0260353,Miraflores,1100,60,2,2,3
-12.1188735,-77.0359687,Miraflores,900,85,2,3,10
-12.0899144,-77.0838119,San Miguel,655,50,2,2,8
-12.0927368,-77.0428898,San Isidro,900,90,2,2,50
-12.1428427,-77.0201817,Barranco,493,58,2,1,18
-12.0986583,-76.9450164,La Molina,850,121,3,3,25
-12.1005308,-77.0622893,Magdalena del Mar,872,85,2,2,9
-12.0946251,-77.0508119,San Isidro,677,40,1,1,9
-12.0890156,-77.0326969,San Isidro,435,32,1,1,12
-12.0894767,-77.0271142,Lince,725,47,1,1,3
-12.1114454,-77.0345503,Miraflores,2400,200,1,2,9
-12.1288008,-77.0267267,Miraflores,1000,99,3,2,15
-12.105601,-76.941897,La Molina,973,130,2,2,17
-12.1050964,-77.0208553,Surquillo,735,60,2,2,7
-12.0834929,-77.0562751,Jesus Maria,770,66,2,2,7
-12.089143299999998,-77.0702133,Magdalena del Mar,667,95,3,2,12
-12.0833647,-77.0541744,Jesus Maria,870,60,2,2,7
-12.1144176,-76.9932892,Santiago de Surco,950,110,1,1,38
-12.0946539,-77.031355,San Isidro,950,48,1,1,9
-12.078514474,-76.9676755714,La Molina,1220,156,3,2,38
-12.1196767,-76.9693468,Santiago de Surco,3480,385,4,3,20
-12.0627848,-77.0788188,Cercado de Lima,725,77,3,2,1
-12.1253953,-77.0289419,Miraflores,990,77,2,2,10
-12.0860764,-76.9010989,La Molina,580,70,2,1,18
-12.1158084,-77.0068344,Surquillo,957,105,3,3,6
-12.0914507,-76.972944,Santiago de Surco,2100,212,3,3,18
-12.096061,-77.0323195,San Isidro,900,48,1,1,3
-12.1614069,-76.9965571,Santiago de Surco,580,82,3,2,10
-12.1128098,-77.0499044,Miraflores,2800,180,3,3,13
-12.087439979,-77.0395909144,San Isidro,830,59,2,2,9
-12.1118279,-77.0000365,Surquillo,464,60,2,1,10
-12.0919109,-77.0267979,San Isidro,800,45,1,1,5
-12.1282504,-76.9740926,Santiago de Surco,1700,249,3,3,13
-12.0771449,-77.1006617,San Miguel,725,65,2,2,10
-12.1155871,-77.0272961,Miraflores,522,60,2,2,35
-12.1130982,-76.9971037,Surquillo,667,70,2,1,7
-12.0990655,-77.0527398,San Isidro,4000,205,3,2,40
-12.1046239,-77.0216109,Surquillo,638,65,2,1,19
-12.0721435,-77.1051242,San Miguel,232,30,1,1,10
-12.0761777,-76.8997597,La Molina,5000,1180,4,3,10
-12.1149745,-77.0117894,Surquillo,740,59,2,2,9
-12.0745424,-77.0524168,Jesus Maria,609,40,1,1,7
-12.0768632,-77.0495569,Jesus Maria,609,40,1,1,7
-12.08425096398564,-77.08960928999632,San Miguel,522,83,2,2,5
-12.0477401,-77.035026,Cercado de Lima,551,76,2,1,44
-12.0818117,-77.1038417,San Miguel,609,76,3,3,8
-12.0805964,-77.0598567,Pueblo Libre,825,72,2,1,10
-12.0683779,-77.0911114,San Miguel,530,50,1,1,8
-12.0679985,-77.04756809999999,Jesus Maria,581,70,3,2,13
-12.1249524,-77.0370647,Miraflores,2000,210,3,2,12
-12.1293959,-77.0298098,Miraflores,1300,95,3,2,10
-12.1020992,-77.0578134,San Isidro,638,35,1,1,1
-12.1094512,-77.0393856,Miraflores,2200,150,3,4,4
-12.0761112,-77.0806206,San Miguel,765,77,3,2,8
-12.1137552,-76.9832196,Santiago de Surco,2145,160,3,3,1
-12.0779762,-77.0889109,San Miguel,493,70,2,1,8
-12.0841174,-77.0474077,Jesus Maria,522,80,3,2,7
-12.0899582,-77.0659856,Magdalena del Mar,1072,91,3,2,8
-12.1275931,-77.0095917,Miraflores,410,36,1,1,30
-12.0846557,-77.034531,Lince,348,40,1,1,5
-12.108925171457274,-76.96836927036132,Santiago de Surco,1000,112,3,3,10
-12.0808281,-77.0584176,Pueblo Libre,638,75,3,2,8
-12.0651757,-77.0562656,Cercado de Lima,580,78,3,2,14
-12.1130092,-76.933506,La Molina,362,60,1,1,7
-12.1088119,-76.9986194,San Borja,765,100,2,2,40
-12.1211874,-77.0390256,Miraflores,1200,110,3,2,12
-12.09433975092749,-77.03463384121706,San Isidro,850,80,1,1,13
-12.1353995,-77.027611,Miraflores,1650,153,3,2,25
-12.1020561,-77.0338587,San Isidro,750,80,1,2,13
-12.141424699999998,-76.9999582,Santiago de Surco,667,64,1,1,10
-12.0981788,-77.0552299,San Isidro,950,100,2,3,15
-12.12747,-77.0357059,Miraflores,1600,130,2,3,11
-12.0853992,-77.0488879,San Isidro,1000,54,2,2,10
-12.0795702,-77.0501844,Jesus Maria,639,60,2,2,1
-12.1302499,-77.0212,Miraflores,650,37,1,1,1
-12.0973835,-77.0322344,San Isidro,1000,62,2,2,3
-12.1340857,-77.0281975,Miraflores,1200,130,3,3,20
-12.0840164,-77.0469341,Jesus Maria,957,87,3,3,8
-12.120345,-77.0250496,Miraflores,970,68,3,2,10
-12.1159214,-77.0324274,Miraflores,790,70,1,1,16
-12.1373546,-77.0219119,Barranco,950,85,2,2,10
-12.1099869,-77.0496178,Miraflores,1200,89,3,2,10
-12.1270431,-77.0328783,Miraflores,1200,120,2,3,9
-12.0946251,-77.0508119,San Isidro,780,70,2,1,12
-12.0910696,-77.0584875,Magdalena del Mar,652,40,1,1,1
-12.0853992,-77.0488879,San Isidro,990,61,2,2,9
-12.1378879,-77.024756,Barranco,700,55,1,1,3
-12.1439689,-77.0017548,Santiago de Surco,682,105,3,3,10
-12.0967296,-77.0190645,San Isidro,470,30,1,1,8
-12.1118501,-76.9997622,Surquillo,493,65,2,1,10
-12.0548808,-76.9813883,El Agustino,435,65,3,2,9
-12.0927959,-76.9948325,San Borja,1304,166,3,3,34
-12.1263519,-76.9887488,Santiago de Surco,670,70,2,1,20
-12.1270783,-77.0267614,Miraflores,790,70,1,1,10
-12.122428,-77.0350003,Miraflores,875,90,3,2,15
-12.07326,-77.0490886,Jesus Maria,913,80,3,2,2
-12.0946539,-77.031355,San Isidro,1100,60,2,2,9
-12.1813659,-77.0062404,Chorrillos,609,69,3,2,9
-12.0877097,-77.0614286,Magdalena del Mar,580,40,1,1,3
-12.0853992,-77.0488879,San Isidro,667,48,1,1,2
-12.1400566,-77.0154238,Santiago de Surco,725,45,1,1,4
-12.0944807,-76.9974109,San Borja,1500,240,4,3,18
-12.0895444,-77.0256499,Lince,812,70,3,2,3
-12.1405385,-77.0241077,Barranco,600,40,1,1,9
-12.0899582,-77.0659856,Magdalena del Mar,770,60,2,2,2
-12.0787957,-77.0594949,Pueblo Libre,493,40,1,1,1
-12.1023984,-77.0290282,San Isidro,820,47,1,1,2
-12.1022152,-77.0307816,San Isidro,800,55,1,2,26
-12.0966821,-76.9813965,Santiago de Surco,1300,177,5,2,14
-12.1394891,-77.0231343,Barranco,2600,190,2,3,3
-12.1097344,-76.9685233,Santiago de Surco,825,60,2,2,4
-12.0889531,-77.0141023,La Victoria,880,84,3,2,1
-12.0974182,-77.0393885,San Isidro,1400,90,1,1,31
-12.066757,-77.0543135,Brena,552,34,1,1,10
-12.0920492,-77.0649069,Magdalena del Mar,700,85,1,1,8
-12.1518424,-77.0195535,Barranco,725,60,2,2,3
-12.0949224,-77.0588951,Magdalena del Mar,725,47,1,1,2
-12.0732084,-77.1244189,La Perla,724,75,3,2,3
-11.9929655842,-77.0854931916,San Martin de Porres,800,65,3,2,10
-12.1231682,-77.0319569,Miraflores,870,62,1,1,4
-12.0782247,-77.0356511,Cercado de Lima,667,55,2,2,8
-12.070885,-77.1045717,San Miguel,551,60,1,1,8
-12.136633,-77.01007,Santiago de Surco,795,100,3,2,15
-12.1096643,-77.0492225,Miraflores,1043,76,2,2,3
-12.1253816,-77.0239003,Miraflores,1507,132,3,2,5
-12.0871034,-77.0833748,San Miguel,464,60,2,1,10
-12.129128,-77.0235121,Miraflores,1000,107,3,2,12
-12.126687,-77.0023473,Santiago de Surco,986,99,3,2,10
-12.0898031,-77.0283926,San Isidro,650,47,1,1,9
-12.1391606,-77.0232315,Barranco,850,50,1,1,5
-12.079367799999998,-77.1040265,San Miguel,647,62,3,2,8
-12.0910953,-77.0273658,San Isidro,1100,61,2,2,1
-12.0826427,-77.1036331,San Miguel,500,50,1,1,5
-12.110515,-77.0461647,Miraflores,1450,110,3,2,10
-12.1279138,-77.0260353,Miraflores,1200,110,2,2,10
-12.1118501,-76.9997622,Surquillo,681,73,2,2,7
-12.1141932,-76.9917618,Santiago de Surco,812,95,2,2,10
-12.0677356,-77.0474958,Jesus Maria,478,40,1,1,5
-12.0165318,-77.04231109999999,Rimac,319,51,2,1,3
-12.139283,-77.0233919,Barranco,800,60,2,2,4
-12.1563826,-76.9878105,Santiago de Surco,494,73,2,1,10
-12.1179436,-77.0352801,Miraflores,783,65,1,1,12
-12.0926454,-77.0592068,Magdalena del Mar,1300,135,3,3,9
-12.0889531,-77.0141023,La Victoria,826,59,2,2,2
-12.0817974,-77.01227670000002,La Victoria,555,56,2,2,2
-12.085525898870708,-77.07946063964175,San Miguel,638,70,3,2,8
-12.0809746,-77.0120345,La Victoria,696,95,2,2,2
-12.0910696,-77.0584875,Magdalena del Mar,650,45,1,1,1
-12.0760714,-77.0677099,Pueblo Libre,725,84,2,2,15
-12.1284811,-77.0250871,Miraflores,800,64,2,2,10
-12.090596,-77.0336594,San Isidro,928,64,2,2,2
-12.079713,-76.983715,Ate,670,140,3,2,25
-12.110515,-77.0461647,Miraflores,1600,100,2,2,15
-12.0999956,-77.0377804,San Isidro,1650,150,3,2,10
-12.0748018,-77.052938,Jesus Maria,780,77,3,2,1
-12.1391606,-77.0232315,Barranco,816,50,1,1,5
-12.1262013,-76.9947369,Santiago de Surco,1200,133,3,2,8
-12.0885433,-77.0344659,San Isidro,950,90,3,2,9
-12.112567600000002,-77.0411931,Miraflores,1600,100,2,2,11
-12.119096,-77.0303078,Miraflores,2000,190,3,2,3
-12.0824235,-77.0460148,Jesus Maria,869,85,3,2,7
-12.1392266,-76.9880237,Santiago de Surco,536,40,1,1,10
-12.1302499,-77.0212,Miraflores,800,80,2,2,10
-12.0809746,-77.0120345,La Victoria,800,54,2,2,2
-12.0785136,-77.0581053,Pueblo Libre,580,84,4,1,37
-12.0785136,-77.0581053,Pueblo Libre,696,108,3,1,37
-12.066757,-77.0543135,Brena,464,68,2,1,20
-12.1269175,-77.0295177,Miraflores,768,80,2,1,32
-12.0982058,-77.070606,Magdalena del Mar,812,57,2,2,6
-12.0842583,-77.0252778,La Victoria,598,38,1,1,4
-12.1009775,-77.0608705,Magdalena del Mar,800,70,2,2,10
-12.0819061,-77.0459565,Jesus Maria,930,85,3,2,7
-12.0647645,-77.0389234,Cercado de Lima,710,62,2,2,6
-12.0833647,-77.0541744,Jesus Maria,605,42,1,1,7
-12.1261249,-77.0202534,Miraflores,2600,341,5,3,30
-12.098164,-77.0289929,San Isidro,1200,60,2,2,9
-12.0908702,-77.0500951,San Isidro,2500,202,3,3,5
-12.0908702,-77.0500951,San Isidro,2000,150,2,2,4
-12.0946679,-77.0290306,San Isidro,1391,109,2,2,9
-12.1279138,-77.0260353,Miraflores,1220,73,2,2,10
-12.1267872,-77.028838,Miraflores,880,61,2,2,10
-12.0938354,-77.0508171,San Isidro,1800,159,3,2,29
-12.1253816,-77.0239003,Miraflores,960,79,2,2,11
-12.0772514,-77.1144402,La Perla,493,56,2,2,2
-12.0861011,-77.0413595,Lince,551,50,1,1,15
-12.0945281,-77.0467,San Isidro,780,45,1,1,33
-12.132383,-77.0276738,Miraflores,1100,125,2,4,13
-12.1039636518,-76.9828464291,Santiago de Surco,2280,284,3,4,9
-12.0953873,-77.0482875,San Isidro,650,55,1,1,15
-12.0959211,-77.0493116,San Isidro,700,55,1,1,15
-12.0898156,-77.0685973,Magdalena del Mar,1072,73,3,2,15
-12.0885433,-77.0344659,San Isidro,960,90,3,3,12
-12.0794141,-77.1040866,San Miguel,494,50,1,1,8
-12.10041509967292,-77.051932255542,San Isidro,1100,120,3,2,32
-12.1121939,-77.0401495,Miraflores,1200,124,2,2,11
-12.1121939,-77.0401495,Miraflores,1350,107,2,2,15
-12.1242142,-77.0129493,Miraflores,950,120,2,2,8
-12.0639763,-77.0589533,Cercado de Lima,491,78,2,2,1
-12.1096643,-77.0492225,Miraflores,800,64,2,2,10
