latitud,longitud,distrito_oficial,dist_mar_km,cantidad_denuncias,count_1km_supermercados,count_1km_farmacias,count_1km_colegios,count_1km_hospitales,count_1km_bancos,count_1km_universidades,count_1km_parqueos,dist_nearest_m_supermercados,dist_nearest_m_farmacias,dist_nearest_m_colegios,dist_nearest_m_hospitales,dist_nearest_m_bancos,dist_nearest_m_universidades,dist_nearest_m_parqueos
-12.1408728,-77.0233457,Barranco,1.3147117462904852,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-11.9286474,-77.0560451,Comas,15.74260704323708,68,15.0,60.0,60.0,21.0,53.0,5.0,19.0,114.6,38.5,87.5,152.6,100.8,344.4,192.6
-12.16572965,-77.02142879,Chorrillos,0.8108067714273681,23,4.0,51.0,46.0,25.0,20.0,8.0,9.0,152.5,215.7,116.7,14.7,195.5,256.7,323.9
-12.0835827,-77.0533062,Jesus Maria,1.7497676767493888,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.1145664,-77.0294772,Miraflores,1.5621685581148916,24,17.0,60.0,53.0,60.0,60.0,23.0,60.0,256.2,199.7,212.4,110.7,254.7,177.9,74.0
-12.0942953,-77.0459161,San Isidro,1.352986955124334,16,12.0,18.0,21.0,12.0,31.0,14.0,41.0,623.4,150.4,102.5,403.8,158.3,272.8,327.5
-12.1148875,-77.0487984,Miraflores,1.4573219020036456,7,6.0,9.0,13.0,18.0,6.0,3.0,12.0,424.9,563.1,250.5,323.0,432.2,448.6,245.9
-12.0548441,-77.077733,Cercado de Lima,2.191065735140453,353,5.0,31.0,38.0,11.0,22.0,28.0,12.0,302.0,187.4,107.7,280.7,224.6,424.4,146.3
-12.1224007,-77.0277871,Miraflores,0.985997334200884,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.140275,-77.0232716,Barranco,1.2643807424313531,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.1268505,-77.0340104,Miraflores,0.6348015684011394,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.118334,-77.007954,Surquillo,2.7798995283881616,22,13.0,49.0,58.0,16.0,31.0,4.0,12.0,376.1,231.5,234.6,338.1,194.0,316.7,331.9
-12.0813581,-77.0576695,Jesus Maria,1.4781957497191944,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.1399966,-77.0236548,Barranco,1.2151374477849974,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.13039,-77.031827,Miraflores,0.2098795531969262,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.08841104,-77.07974113,San Miguel,1.210670274617737,1,19.0,60.0,60.0,16.0,42.0,4.0,9.0,404.1,74.9,170.5,216.0,204.4,430.9,632.9
-12.14320063,-76.98541358,Santiago de Surco,4.258631461474005,25,16.0,34.0,52.0,13.0,16.0,16.0,8.0,90.8,139.6,264.3,159.3,352.3,593.0,282.7
-12.0697871,-77.0963293,San Miguel,0.5515776452835929,0,18.0,55.0,56.0,25.0,39.0,10.0,15.0,161.7,103.4,111.6,309.3,166.2,499.3,170.1
-12.002025,-76.836036,Ate,24.96097066592037,4,5.0,36.0,31.0,8.0,16.0,2.0,5.0,281.0,245.4,173.4,529.4,271.5,282.1,177.5
-12.104737,-77.038478,San Isidro,0.1680400057572136,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
-12.0986759,-77.060729,Magdalena del Mar,1.2472573414725117,2,9.0,23.0,45.0,34.0,17.0,12.0,6.0,109.8,349.9,99.5,26.8,449.4,608.7,452.7
-12.126895,-77.032713,Miraflores,0.5434515245744564,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.093385,-77.0294447,San Isidro,1.727740479387713,78,23.0,44.0,50.0,60.0,60.0,26.0,60.0,45.8,34.8,160.7,190.2,29.9,106.7,57.2
-12.0770025,-77.0358065,Cercado de Lima,3.1463918048177053,63,31.0,60.0,60.0,60.0,60.0,39.0,57.0,96.3,36.4,46.9,48.4,90.4,89.1,119.3
-12.081416,-77.057638,Jesus Maria,1.4766300887797066,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.1211984,-77.0390233,Miraflores,1.4663339481023416,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.06590852,-77.05475985,Cercado de Lima,3.041188079848325,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.1193112,-77.0283794,Miraflores,1.3116218865931135,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.0810346,-77.0698657,Pueblo Libre,1.017337243936449,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-11.92804604,-77.05920614,Comas,15.718352053037124,35,7.0,60.0,47.0,12.0,15.0,6.0,17.0,237.5,282.1,211.5,181.0,175.5,159.0,66.1
-12.0706572,-77.0662401,Pueblo Libre,1.996932167614777,470,15.0,53.0,52.0,29.0,35.0,8.0,7.0,68.7,178.8,230.5,343.7,65.2,238.3,380.0
-12.082234,-77.0582167,Jesus Maria,1.370125434091697,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.0707924,-77.0505214,Pueblo Libre,2.858926122182258,234,22.0,60.0,60.0,60.0,60.0,36.0,27.0,92.8,90.8,133.4,101.0,48.3,90.2,158.7
-12.1217856,-77.030449,Miraflores,1.0257566058084115,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.10213915,-77.03932866,San Isidro,0.3263783248693987,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
-12.0677522,-77.0666563,Cercado de Lima,2.1110895817751243,470,15.0,53.0,52.0,29.0,35.0,8.0,7.0,68.7,178.8,230.5,343.7,65.2,238.3,380.0
-12.081906,-77.045957,Jesus Maria,2.560153840156805,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.015821,-76.895773,Ate,18.555293627935843,7,5.0,27.0,23.0,4.0,23.0,4.0,10.0,358.1,301.6,328.5,300.5,324.1,415.4,226.8
-12.1283563,-77.0256004,Miraflores,0.5614076744445539,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.065164,-77.042755,Cercado de Lima,3.893784803425673,67,18.0,60.0,60.0,60.0,60.0,32.0,27.0,158.3,44.1,118.6,90.8,13.1,52.1,40.5
-12.11128989,-77.02547573,Miraflores,1.7270527152020865,61,19.0,60.0,47.0,60.0,59.0,12.0,50.0,230.5,18.8,148.7,222.2,114.2,364.7,193.4
-12.19636185,-77.01428719,Chorrillos,0.7054120733516345,13,8.0,55.0,57.0,12.0,20.0,9.0,4.0,49.9,30.2,109.5,264.0,16.9,61.1,165.8
-12.104737,-77.038478,San Isidro,0.1680400057572136,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
-12.113759,-76.973776,Santiago de Surco,6.406008541821246,3,5.0,18.0,32.0,10.0,21.0,7.0,4.0,71.7,19.5,120.7,78.3,521.7,228.9,313.5
-12.10745,-77.016273,Surquillo,2.5939921258079552,63,19.0,59.0,41.0,29.0,43.0,8.0,19.0,246.7,224.0,106.2,235.6,237.0,483.5,352.3
-12.1242202,-77.02572,Miraflores,0.8859071973379197,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.0669192,-77.057421,Cercado de Lima,2.8124585611322326,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.122486,-77.0313539,Miraflores,0.95808704314062,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.0970297,-77.0339119,San Isidro,1.106161755173119,36,18.0,51.0,42.0,46.0,55.0,28.0,60.0,231.2,108.2,118.5,355.8,130.9,266.7,24.5
-12.1148828,-76.972168,Santiago de Surco,6.537652712540167,3,5.0,18.0,32.0,10.0,21.0,7.0,4.0,71.7,19.5,120.7,78.3,521.7,228.9,313.5
-12.0707533,-76.93922719999999,La Molina,11.599851673868962,52,6.0,15.0,23.0,5.0,6.0,3.0,5.0,470.7,345.2,413.3,273.5,230.7,616.9,479.1
-11.9826962,-76.8220288,Lurigancho,27.327957282724288,1,1.0,6.0,11.0,1.0,1.0,1.0,0.0,923.0,796.4,238.2,764.6,400.2,962.9,566.1999999999992
-12.122486,-77.0313539,Miraflores,0.95808704314062,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.0610383,-76.9476236,Ate,11.170585425947502,27,10.0,31.0,34.0,16.0,15.0,5.0,8.0,476.7,284.7,218.5,273.5,419.1,536.8,320.1
-12.0834148,-76.9623877,La Molina,8.773244315308508,16,2.0,8.0,13.0,7.0,10.0,9.0,3.0,750.2,801.8,294.4,566.4,483.6,544.8,700.5
-12.1627985,-76.9912622,Santiago de Surco,3.5284162777184345,10,7.0,60.0,47.0,11.0,14.0,6.0,4.0,175.5,221.8,272.4,153.8,349.7,153.8,795.9
-12.178311,-77.000361,Chorrillos,2.425028864839343,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-12.177615,-76.9994908,Chorrillos,2.499848264851477,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-11.9955921,-77.1042884,Callao,7.783631333306267,67,10.0,60.0,60.0,5.0,23.0,5.0,7.0,313.4,143.9,100.4,395.1,102.6,149.4,202.7
-12.0738849,-77.0733293,Pueblo Libre,1.1467814675235788,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-12.122724,-77.027165,Miraflores,0.9704883975113788,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.128673,-77.024208,Miraflores,0.6807541820803565,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-11.927895,-77.057346,Comas,15.785901285598236,35,7.0,60.0,47.0,12.0,15.0,6.0,17.0,237.5,282.1,211.5,181.0,175.5,159.0,66.1
-12.0759263,-77.0696782,Pueblo Libre,1.4667692966027628,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-12.126018,-77.020804,Miraflores,1.142949866582441,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.075543740465095,-77.03682884321697,Cercado de Lima,3.293484651782572,132,11.0,60.0,60.0,46.0,51.0,58.0,44.0,539.1,16.1,31.6,353.5,159.4,31.6,183.1
-11.930695,-77.0584357,Comas,15.454498075818153,68,15.0,60.0,60.0,21.0,53.0,5.0,19.0,114.6,38.5,87.5,152.6,100.8,344.4,192.6
-12.1586643,-77.0240613,Chorrillos,0.5313221856716392,5,3.0,10.0,34.0,8.0,9.0,6.0,12.0,349.6,336.5,296.0,307.8,151.6,356.9,317.4
-12.106289,-76.989112,Santiago de Surco,5.22589989977082,3,10.0,22.0,25.0,30.0,36.0,9.0,10.0,429.7,403.0,249.0,417.4,306.9,574.1,309.4
-12.07191077,-76.94022464,La Molina,11.455459564569558,52,6.0,15.0,23.0,5.0,6.0,3.0,5.0,470.7,345.2,413.3,273.5,230.7,616.9,479.1
-12.1148875,-77.0487984,Miraflores,1.4573219020036456,7,6.0,9.0,13.0,18.0,6.0,3.0,12.0,424.9,563.1,250.5,323.0,432.2,448.6,245.9
-12.1040954,-77.0184767,San Isidro,2.342231808109354,18,24.0,29.0,26.0,39.0,41.0,11.0,56.0,52.4,73.6,62.3,19.2,28.9,189.7,139.0
-12.1027293,-77.0383799,San Isidro,0.3078593692388522,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
-12.0810346,-77.0698657,Pueblo Libre,1.017337243936449,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-12.094668,-77.033987,San Isidro,1.321853447482406,36,18.0,51.0,42.0,46.0,55.0,28.0,60.0,231.2,108.2,118.5,355.8,130.9,266.7,24.5
-12.0906751,-77.0856423,San Miguel,1.4383909990982544,0,6.0,22.0,31.0,2.0,6.0,2.0,6.0,440.4,489.8,466.2,778.2,571.1,486.6,188.9
-12.117942,-77.039574,Miraflores,1.439829829784988,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.1302412,-77.020125,Miraflores,1.076842251623191,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.148826,-76.9886041,Santiago de Surco,3.7829615336907256,18,13.0,60.0,49.0,14.0,30.0,3.0,12.0,201.4,102.2,133.7,372.0,156.9,314.6,554.8
-12.116155,-77.047358,Miraflores,1.4759683600984244,7,6.0,9.0,13.0,18.0,6.0,3.0,12.0,424.9,563.1,250.5,323.0,432.2,448.6,245.9
-12.130366,-77.02299289999999,Miraflores,0.7650113024257682,17,19.0,57.0,56.0,58.0,60.0,21.0,60.0,265.9,254.0,94.9,125.7,297.0,213.5,194.0
-12.1176967,-77.0406372,Miraflores,1.4135072705768794,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.1321588,-77.0255233,Miraflores,0.5034384334624278,25,13.0,17.0,42.0,17.0,24.0,12.0,29.0,483.0,405.0,216.5,295.0,84.6,129.7,129.1
-12.1802044,-77.0061995,Chorrillos,1.8950567640903344,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-12.1589084,-76.9891254,Santiago de Surco,3.7224498344850425,10,7.0,60.0,47.0,11.0,14.0,6.0,4.0,175.5,221.8,272.4,153.8,349.7,153.8,795.9
-12.1183757,-77.0405456,Miraflores,1.4884923730590187,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.1003778,-77.02131032,San Isidro,2.0959985501713505,18,24.0,29.0,26.0,39.0,41.0,11.0,56.0,52.4,73.6,62.3,19.2,28.9,189.7,139.0
-12.0867995,-77.093792,San Miguel,1.5278504801512254,1,14.0,54.0,48.0,9.0,24.0,6.0,8.0,156.4,31.2,123.3,512.6,72.7,443.0,115.4
-12.084289,-77.052228,Jesus Maria,1.8286885490608729,163,22.0,60.0,60.0,60.0,50.0,28.0,36.0,366.4,325.6,90.9,93.4,214.1,226.9,313.0
-12.1176934,-77.0275942,Miraflores,1.5025646191477382,43,19.0,60.0,60.0,60.0,60.0,30.0,60.0,151.7,71.3,137.2,56.6,48.8,109.4,16.9
-12.072047,-77.036602,Cercado de Lima,3.682785726819714,132,11.0,60.0,60.0,46.0,51.0,58.0,44.0,539.1,16.1,31.6,353.5,159.4,31.6,183.1
-12.1029765,-77.0210632,San Isidro,2.071122279562383,18,24.0,29.0,26.0,39.0,41.0,11.0,56.0,52.4,73.6,62.3,19.2,28.9,189.7,139.0
-11.9681338,-77.08977759999999,San Martin de Porres,10.78599500034501,14,16.0,60.0,60.0,14.0,15.0,3.0,10.0,226.6,20.8,82.9,195.3,24.0,518.3,258.8
-11.99570327,-77.07821515,San Martin de Porres,7.918709594610789,0,15.0,60.0,60.0,36.0,44.0,7.0,5.0,240.9,262.4,133.6,269.2,157.7,694.7,539.9
-12.1215669,-76.9948681,Santiago de Surco,3.9607385415156617,12,7.0,50.0,58.0,36.0,38.0,7.0,10.0,243.5,270.2,205.6,327.5,386.5,368.5,428.7
-12.0814018,-77.0930597,San Miguel,1.1573777637604905,1,18.0,55.0,60.0,22.0,35.0,12.0,14.0,314.7,194.6,55.0,198.4,271.2,186.3,237.5
-12.140549,-77.009531,Santiago de Surco,2.0930375864515085,14,8.0,39.0,59.0,10.0,32.0,9.0,13.0,284.5,115.8,78.6,307.8,206.8,223.9,43.2
-12.0746039,-76.98480359999999,Ate,6.887732114066533,24,16.0,60.0,60.0,11.0,31.0,6.0,11.0,405.0,123.6,91.7,404.3,168.3,685.4,215.3
-11.930663,-77.059515,Comas,15.428151780973048,35,7.0,60.0,47.0,12.0,15.0,6.0,17.0,237.5,282.1,211.5,181.0,175.5,159.0,66.1
-12.118041,-77.045482,Miraflores,1.5677973205552862,15,3.0,8.0,15.0,11.0,2.0,6.0,10.0,757.1,460.2,583.6,489.1,836.4,683.2,141.9
-12.086866,-77.078753,San Miguel,1.0886470863566984,1,19.0,60.0,60.0,16.0,42.0,4.0,9.0,404.1,74.9,170.5,216.0,204.4,430.9,632.9
-12.0748398,-77.0873778,San Miguel,0.5916689499133406,0,24.0,60.0,60.0,30.0,60.0,20.0,19.0,156.1,111.2,134.5,88.2,38.3,224.1,73.1
-12.0763865,-77.0657076,Pueblo Libre,1.5341362293061895,255,11.0,57.0,60.0,16.0,36.0,15.0,2.0,477.6,32.3,104.8,352.0,309.1,380.5,461.0
-12.1061153,-77.0356283,Miraflores,0.491213895744244,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
-12.0848137,-77.0486942,Jesus Maria,2.176889287014941,60,22.0,60.0,60.0,60.0,43.0,25.0,36.0,119.6,200.8,136.0,172.9,163.8,106.4,112.1
-12.116823,-77.0145894,Miraflores,2.300413443050391,22,13.0,49.0,58.0,16.0,31.0,4.0,12.0,376.1,231.5,234.6,338.1,194.0,316.7,331.9
-12.0691095,-76.9427781,Ate,11.29916413117754,156,11.0,22.0,37.0,15.0,12.0,41.0,8.0,303.9,338.4,154.4,390.2,348.8,260.2,345.7
-12.113315,-77.0456666,Miraflores,1.1110401476172551,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.0717143,-77.0553081,Pueblo Libre,2.457370540215716,134,19.0,60.0,60.0,45.0,48.0,22.0,18.0,118.9,371.6,169.7,152.0,365.2,324.1,78.2
-12.0525827,-77.052598,Cercado de Lima,4.349323932865131,31,19.0,60.0,60.0,48.0,49.0,29.0,45.0,146.5,183.3,40.6,330.5,173.7,315.8,189.2
-12.089884,-77.018755,La Victoria,2.85669146653803,26,18.0,37.0,51.0,44.0,60.0,14.0,58.0,515.9,163.5,108.4,49.4,147.3,294.7,247.1
-12.070149,-76.95368,Ate,10.154108343789444,123,10.0,31.0,25.0,17.0,24.0,31.0,8.0,255.7,48.3,212.1,40.6,24.9,29.2,110.7
-12.1391916,-77.0241223,Barranco,1.1126327522184305,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.0159719,-77.042925,Rimac,7.860746359134009,5,1.0,4.0,21.0,5.0,4.0,52.0,16.0,998.5,930.0,647.7,446.3,373.4,290.2,95.6
-11.99695634,-77.10825551,Callao,7.702216690098402,57,12.0,60.0,56.0,13.0,34.0,5.0,11.0,106.2,72.1,106.2,105.8,32.8,94.1,66.4
-12.1184401,-77.0166497,Miraflores,2.014189845785187,42,18.0,60.0,52.0,35.0,54.0,9.0,40.0,344.7,198.5,203.2,95.3,176.9,661.5,335.7
-12.0974067,-77.0007038,San Borja,4.355073280760107,1,8.0,38.0,60.0,37.0,28.0,3.0,16.0,40.8,130.9,66.7,113.3,185.6,243.2,441.2
-12.1153509,-77.0449117,Miraflores,1.268812212459672,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.0799347,-77.017614,La Victoria,3.700318391397637,16,11.0,45.0,44.0,19.0,39.0,4.0,15.0,184.4,112.4,45.3,263.4,72.4,538.0,309.4
-12.18212408,-77.00782624,Chorrillos,1.637334048286892,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-12.0990479,-77.062184,Magdalena del Mar,1.188305845839364,2,9.0,23.0,45.0,34.0,17.0,12.0,6.0,109.8,349.9,99.5,26.8,449.4,608.7,452.7
-12.0705291,-77.0911459,San Miguel,0.7440574877496291,0,18.0,55.0,56.0,25.0,39.0,10.0,15.0,161.7,103.4,111.6,309.3,166.2,499.3,170.1
-12.123762,-77.031899,Miraflores,0.8308849325421345,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-11.9264891,-77.0561437,Comas,15.97103736840145,38,8.0,60.0,60.0,15.0,18.0,4.0,11.0,347.9,82.4,170.1,168.1,457.4,170.1,555.8
-12.100652,-77.0206739,San Isidro,2.1561043385978995,18,24.0,29.0,26.0,39.0,41.0,11.0,56.0,52.4,73.6,62.3,19.2,28.9,189.7,139.0
-12.096517,-77.0287367,San Isidro,1.5457623516692387,78,23.0,44.0,50.0,60.0,60.0,26.0,60.0,45.8,34.8,160.7,190.2,29.9,106.7,57.2
-12.084461,-76.9101273,La Molina,14.022536997852916,16,2.0,1.0,15.0,0.0,1.0,3.0,0.0,537.6,994.4,127.4,526.6599999999993,983.0,219.5,566.1999999999992
-12.0846637,-76.9894722,San Borja,5.940907542364267,4,10.0,55.0,47.0,33.0,29.0,10.0,13.0,354.0,82.9,182.4,79.3,323.0,163.1,307.8
-12.0266922,-77.0630152,San Martin de Porres,5.499326845134148,55,16.0,60.0,52.0,22.0,50.0,7.0,4.0,173.9,108.9,112.5,44.6,167.6,412.9,210.9
-12.0828169,-76.9842298,San Borja,6.546231031544434,4,10.0,55.0,47.0,33.0,29.0,10.0,13.0,354.0,82.9,182.4,79.3,323.0,163.1,307.8
-12.1265489,-77.0280281,Miraflores,0.5393701741500831,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0525435,-76.9669868,Ate,9.851380825068023,40,11.0,60.0,57.0,21.0,60.0,11.0,4.0,192.9,143.4,63.6,395.8,113.4,376.1,469.0
-12.1107905,-77.0415478,Miraflores,0.6655011572759139,14,15.0,31.0,33.0,46.0,34.0,9.0,35.0,350.3,271.3,106.9,287.4,569.2,259.5,234.5
-12.0761323,-76.9823046,Ate,7.046690439603188,24,16.0,60.0,60.0,11.0,31.0,6.0,11.0,405.0,123.6,91.7,404.3,168.3,685.4,215.3
-12.0816325,-77.0281024,Lince,2.9025494393564357,42,18.0,60.0,60.0,53.0,60.0,21.0,34.0,242.9,222.5,304.6,379.1,225.6,366.4,104.8
-12.093544,-77.076537,Magdalena del Mar,1.0083990408150365,0,21.0,57.0,60.0,10.0,37.0,4.0,14.0,281.1,281.4,64.6,84.8,309.8,149.1,253.3
-12.12394297,-77.03590662,Miraflores,1.0139488753903036,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.077681,-77.094936,San Miguel,1.2983281941293645,1,18.0,55.0,60.0,22.0,35.0,12.0,14.0,314.7,194.6,55.0,198.4,271.2,186.3,237.5
-12.094662,-77.055999,Magdalena del Mar,1.4040434105015822,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-11.999863,-77.082456,San Martin de Porres,7.370254836785795,23,12.0,60.0,60.0,17.0,29.0,5.0,6.0,364.0,182.0,70.4,68.0,32.3,300.4,593.3
-12.0546314,-77.0456319,Cercado de Lima,4.624137230373389,186,14.0,60.0,60.0,55.0,60.0,31.0,60.0,187.9,73.6,14.1,163.0,78.1,248.8,66.7
-12.126787,-77.028838,Miraflores,0.4851974273285458,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.1393686,-77.0207071,Barranco,1.3734942221100788,60,11.0,30.0,58.0,10.0,26.0,8.0,23.0,160.3,132.1,75.8,192.7,74.3,184.5,119.9
-12.1564944,-76.987879,Santiago de Surco,3.827785541357579,8,5.0,60.0,37.0,10.0,18.0,3.0,4.0,526.2,126.6,338.2,413.8,344.1,236.8,395.9
-12.0632047,-76.9510038,Ate,10.734804525413937,106,15.0,41.0,32.0,26.0,19.0,21.0,7.0,186.0,182.3,123.4,249.3,195.3,346.4,670.2
-12.123354,-77.0393429,Miraflores,1.324567286814813,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-12.1798431,-77.0052306,Chorrillos,1.9751740733832992,12,11.0,60.0,60.0,16.0,34.0,3.0,13.0,201.5,304.7,143.1,191.8,256.4,72.9,236.5
-12.1124826,-77.027326,Miraflores,1.609645730288466,61,19.0,60.0,47.0,60.0,59.0,12.0,50.0,230.5,18.8,148.7,222.2,114.2,364.7,193.4
-12.1225461,-77.0207786,Miraflores,1.3742808533246158,42,18.0,60.0,52.0,35.0,54.0,9.0,40.0,344.7,198.5,203.2,95.3,176.9,661.5,335.7
-12.1265164,-77.0339043,Miraflores,0.654760507542699,34,15.0,34.0,33.0,44.0,60.0,23.0,60.0,149.7,136.2,264.4,136.0,183.4,80.5,154.8
-12.0765816,-77.1061618,San Miguel,1.7696104067707523,1,7.0,27.0,31.0,1.0,18.0,5.0,8.0,107.3,106.9,254.3,889.9,105.2,257.0,36.8
-12.0273375,-77.01295309999999,San Juan de Lurigancho,9.122750437932645,29,9.0,34.0,32.0,17.0,23.0,6.0,11.0,189.8,318.3,145.8,305.5,129.6,353.9,110.1
-11.9249733,-77.0617406,Comas,15.984975834562375,35,7.0,60.0,47.0,12.0,15.0,6.0,17.0,237.5,282.1,211.5,181.0,175.5,159.0,66.1
-11.9069003,-77.0366544,Comas,18.690311465698684,58,6.0,60.0,44.0,27.0,31.0,3.0,8.0,227.6,68.5,134.1,81.2,63.6,125.5,338.1
-12.1187968,-77.0359653,Miraflores,1.503941513729588,35,11.0,42.0,40.0,60.0,57.0,22.0,55.0,244.2,22.8,265.6,149.1,167.9,145.7,187.1
-11.794422,-77.1479182,Ancon,30.63276477135432,2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,703.0,489.8,559.0,526.6599999999993,828.4,661.5,566.1999999999992
-12.1182982,-77.0057436,Surquillo,2.991436439128065,22,13.0,49.0,58.0,16.0,31.0,4.0,12.0,376.1,231.5,234.6,338.1,194.0,316.7,331.9
-12.0868449,-77.0597241,Jesus Maria,0.965805732318774,42,16.0,52.0,60.0,60.0,43.0,23.0,31.0,28.8,71.2,67.2,70.3,142.1,291.3,222.1
-12.102917,-77.036295,San Isidro,0.4646612404212342,34,10.0,24.0,30.0,24.0,35.0,11.0,48.0,157.1,178.0,451.1,196.0,122.5,77.8,66.9
