dist_mar_km,cantidad_denuncias,count_1km_supermercados,count_1km_farmacias,count_1km_colegios,count_1km_hospitales,count_1km_bancos,count_1km_universidades,count_1km_parqueos,dist_nearest_m_supermercados,dist_nearest_m_farmacias,dist_nearest_m_colegios,dist_nearest_m_hospitales,dist_nearest_m_bancos,dist_nearest_m_universidades,dist_nearest_m_parqueos,distrito,m2,dormitorios,banos,cocheras,antiguedad_anios,lat,lng,price_usd,coord_cell
0.8073706575590325,20.093396928150433,4.010292410183671,47.11211436488931,43.78118585011644,22.926340823918302,18.707822668767815,7.5521202059498185,9.2502015380995,192.42705682003177,229.00718777362073,149.9425704739402,87.21852900384741,237.80446545912474,307.08737657806347,343.0615183498521,Chorrillos,190.0,4.0,3.0,2.0,0.0,-12.1675552,-77.0306145,365000.0,-12.168_-77.031
1.3997373646468136,60.0,11.0,30.0,58.00000000000001,10.0,26.0,8.0,23.0,160.3,132.10000000000002,75.8,192.7,74.30000000000001,184.5,119.9,Barranco,47.0,1.0,1.0,1.0,0.0,-12.1411508,-77.0221186,148000.0,-12.141_-77.022
3.286124975145122,19.67981110781215,20.08729373466003,36.850656932839385,32.3081233167069,60.0,43.08840698585755,10.969784482998097,54.21798181300044,267.2188112091201,253.37153835949974,209.44485505381832,291.1317114492186,329.86391074163464,483.9581085845322,144.69790469414363,San Isidro,155.0,4.0,3.0,2.0,0.0,-12.091998989644944,-77.01275881904908,356000.0,-12.092_-77.013
3.1878590097281485,42.0,18.0,60.00000000000001,60.00000000000001,53.00000000000001,60.00000000000001,21.0,34.0,242.9,222.5,304.6,379.1,225.6,366.40000000000003,104.80000000000001,Lince,74.0,3.0,2.0,1.0,0.0,-12.0795754,-77.0288378,120500.0,-12.08_-77.029
21.033913976475468,12.0,3.6,41.6,23.2,3.8,11.2,2.2,2.8,439.76000000000005,168.84,200.92,373.71999999999997,379.08,352.62,467.93999999999994,Puente Piedra,56.0,3.0,2.0,0.0,0.0,-11.8493421,-77.0878353,55000.0,-11.849_-77.088
5.1472511004032615,506.0005440792319,16.2793963626425,60.000000000000014,57.649176350711556,48.3695598370528,60.000000000000014,31.870613364980706,60.000000000000014,159.46084966382753,104.98977117570308,104.78271167581812,115.39297373068786,81.29843738881198,212.54314692968808,67.84997681696142,Cercado de Lima,97.0,2.0,2.0,0.0,0.0,-12.0512371,-77.0383016,110000.0,-12.051_-77.038
5.4372319106820255,49.34978216815726,9.680177452075071,60.0,60.0,22.147349503061413,36.96180480031662,7.8144552972552095,5.318505165343548,397.74760988023763,189.16477119201426,130.90662564332362,95.51106659913002,348.48588371099135,284.9712292382776,366.8734287372886,San Juan de Miraflores,38.0,1.0,1.0,0.0,0.0,-12.163831256783087,-76.97437763214113,28000.0,-12.164_-76.974
2.1567143289871478,59.0,35.0,60.0,60.0,60.0,60.0,36.0,60.0,86.8,94.6,143.1,142.5,190.2,246.6,307.30000000000007,Lince,45.0,1.0,1.0,0.0,0.0,-12.0885946,-77.0289909,96758.3,-12.089_-77.029
2.5526606734992177,460.21309133593854,6.20490301973004,32.564337229919786,37.630538237001176,10.49983909617217,20.916254793235794,28.043781155882446,12.523619228350295,255.7898721167387,162.2387245464736,129.54266755553044,300.84693588249013,254.04530420271914,400.68799249293954,159.08452345575708,Cercado de Lima,54.0,2.0,1.0,0.0,0.0,-12.0525002,-77.0744087,80000.0,-12.053_-77.074
2.2677009418859857,37.87368165153345,19.141700158801296,38.59838022232181,50.771659968239746,47.65344050816414,60.0,16.740080381123104,58.45668006352052,408.5573510695024,134.11263791245472,120.34218366106154,81.55027647184443,120.49288027134563,251.77207402907138,203.73822796872687,San Isidro,45.0,1.0,1.0,1.0,0.0,-12.090970939350637,-77.02425054293518,135315.02,-12.091_-77.024
7.88895199487757,42.49445342544139,12.518920521684302,60.00000000000001,59.7053246413154,23.547042589769518,29.594423832316362,6.119658561399379,5.170415602155632,177.52389577956905,126.46516643702309,110.21451059464003,160.79609784278975,173.46932960969934,260.4252100841633,224.2089564937396,San Martin de Porres,75.0,3.0,2.0,0.0,0.0,-11.994407233996602,-77.09073776129455,60693.84,-11.994_-77.091
0.8197841052721329,17.22143515054495,3.6789686194747193,37.8377133984635,42.14762343369664,19.54246653107023,16.468654814221914,7.357937238949439,9.96309414157584,215.7752851015328,254.48059076745386,174.2609265281828,108.79429763195971,181.40672239494018,288.86734432863307,321.81329602658565,Chorrillos,190.0,4.0,3.0,2.0,0.0,-12.1628542,-77.0238219,365000.0,-12.163_-77.024
