id,title,price_usd,precio_m2,m2,lat,lng,address,distrito,dormitorios,banos,cocheras,antiguedad_anios,construction_state,property_type,url
192573266,VENTA DEPARTAMENTO SAN MIGUEL - DPTO 202 AL 602 A (609-751-275),67059.37,1676.5,40,-12.0834458823,-77.0979627265,"Av LA PAZ N° 16XX, dpto. 202 AL 602 A",Av LA PAZ N° 16XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-san-miguel-dpto-202-al-602-a-609751275/192573266
191970619,Departamento - Santiago de Surco,205000.0,1798.2,114,-12.104926,-76.9707944,Monterrico cuadra 9 de La Encalada,,3,3,1,0,Buen estado,Departamento,/departamento-santiago-de-surco/191970619
193630068,DEPARTAMENTO DE ESTRENO EN VENTA EN SURCO – EXCELENTE UBICACIÓN,114204.12,1483.2,77,-12.1414545,-77.00603,"Jirón Combate de Iquique, Santiago de Surco, Perú",Santiago de Surco,3,2,1,0,A estrenar,Departamento,/departamento-de-estreno-en-venta-en-surco-–-excelente-ubicacion-/193630068
193698555,VENTA ESTRENO DEPARTMENTO 2 DORMITORIOS AV. ARAMBURÚ,152467.63,2628.8,58,-12.1023175,-77.0218586,"Av. Andrés Aramburú, Surquillo, Perú",Surquillo,2,2,0,0,A estrenar,Departamento,/venta-estreno-departmento-2-dormitorios-av-aramburu-/193698555
193665180,DEPARTAMENTO EN VENTA EN SAN ISIDRO – ZONA CORPAC Ref 859,220000.0,1375.0,160,-12.131027244299867,-77.06943896950435,"San Isidro, Perú",San Isidro,3,3,1,0,Excelente estado,Departamento,/departamento-en-venta-en-san-isidro-–-zona-corpac-ref-859-/193665180
193424597,"Vendo Departamento Vista Parque 52m2, 2 Hab. Urb. Villa Jardín San Luis $94.500",94500.0,1817.3,52,-12.077709181857411,-76.99153669256876,"Alcazar de Toledo, San Luis, Perú",San Luis,2,1,0,0,Excelente estado,Departamento,/vendo-departamento-vista-parque-52m2-2-hab-urb-villa-jardin-san-luis-94500/193424597
193507497,VENTA DE DEPARTAMENTO EN LINCE - ENTREGA INMEDIATA,147338.56,2104.8,70,-12.0836282,-77.04218449999999,"Jirón Coronel León Velarde 723, Lince, Perú",Lince,3,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-lince-entrega-inmediata/193507497
193778417,"VENTA DPTO CIRCUNV. GOLF LOS INCAS145 M2, 3 DORM 2,5 BAÑ, 2 ESTAC P., $ 400,000",400000.0,2758.6,145,-12.0842797,-76.9698981,"Av. Circunvalación Golf los Incas 140, Santiago de Surco, Perú",Santiago de Surco,3,3,2,0,Excelente estado,Departamento,/venta-dpto-circunv-golf-los-incas145-m2-3-dorm-25-bañ-2-estac-p-400000/193778417
193780626,Excelente Departamento En Venta Cerca Al Ovalo De Higuereta,115000.0,1138.6,101,-12.1252821,-77.0025021,Calle Palo Santo  al 100,,3,2,0,0,Buen estado,Departamento,/excelente-departamento-en-venta-cerca-al-ovalo-de-higuereta-/193780626
193753868,EXCELENTE DUPLEX EN SAN BORJA,310000.0,1490.4,208,-12.091482,-76.9971177,JIRON VELASQUEZ al 300,,4,3,1,0,Excelente estado,Departamento,/excelente-duplex-en-san-borja-/193753868
193710541,VENTA DE DEPARTAMENTO EN SAN MIGUEL - ENTREGA 31 DE JULIO 2026,106942.0,1909.7,56,-12.0779518,-77.0965214,"Av. de los Patriotas 305, San Miguel, Perú",San Miguel,2,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-san-miguel-entrega-31-de-julio-2026/193710541
193707873,PL /jp VENDO DEPARTAMENTO 2DO PISO FRENTE A PARQUE BELLA ZONA EN SURCO,169000.0,1760.4,96,-12.1374918,-76.988292,"Calle Loma Redonda, Lima, Perú",Lima,2,2,1,0,Excelente estado,Departamento,/pl-jp-vendo-departamento-2do-piso-frente-a-parque-bella-zona-en-surco/193707873
193539576,VENTA DEPARTAMENTO SAN ISIDRO - DPTO 203 AL 403 (609-874-86),528143.47,2824.3,187,-12.0978089121,-77.0577980314,"Calle JOSÉ DE ACOSTA N° 1XX, dpto.203 AL 403",Calle JOSÉ DE ACOSTA N° 1XX,3,3,2,0,A estrenar,Departamento,/venta-departamento-san-isidro-dpto-203-al-403-60987486/193539576
193539619,VENTA DEPARTAMENTO CHORRILLOS - DPTO TIPO 10 (609-1053-34),76902.33,2078.4,37,-12.1660695173,-77.0244983205,"Av JOSÉ OLAYA N° 2XX, dpto. TIPO 10",Av JOSÉ OLAYA N° 2XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-chorrillos-dpto-tipo-10-609105334/193539619
193532514,Departamento de 2 dormitorios en Miraflores a pocos minutos del parque Kennedy,231500.0,2630.7,88,-12.1088991,-77.0308902,Avenida Arequipa  al 4300,,2,2,1,0,A estrenar,Departamento,/departamento-de-2-dormitorios-en-miraflores-a-pocos-minutos-del-parque-kennedy/193532514
193532537,Exclusivo departamento DÚPLEX ubicado en Surco limite con Miraflores de 3 dorm rodeado de parques,352350.0,1864.3,189,-12.1336373,-77.0095803,Av. La Merced al 600  Urb. La Merced Santiago de Surco,Santiago de Surco,3,2,1,0,A estrenar,Departamento,/exclusivo-departamento-duplex-ubicado-en-surco-limite-con-miraflores-de-3-dorm-rodeado-de-parques/193532537
193079581,VENTA DEPARTAMENTO EN SURCO - DPTO 310 AL 810 (609-396-896),112160.76,2608.4,43,-12.1018511633,-76.9700527147,"Av ENCALADA N° 13XX, dpto. 310 AL 810",Av ENCALADA N° 13XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-en-surco-dpto-310-al-810-609396896/193079581
193079587,VENTA DEPARTAMENTO EN SURCO - DPTO 401 AL 1301 (609-396-890),168479.96,2307.9,73,-12.1018511633,-76.9700527147,"Av ENCALADA N° 13XX, dpto. 401 AL 1301",Av ENCALADA N° 13XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-en-surco-dpto-401-al-1301-609396890/193079587
193556448,VENTA DE DEPARTAMENTO EN MIRAFLORES - ENTREGA INMEDIATA,235974.15,3146.3,75,-12.1267872,-77.028838,"Av. 28 de Julio 551, Miraflores, Perú",Miraflores,3,2,0,0,A estrenar,Departamento,/venta-de-departamento-en-miraflores-entrega-inmediata/193556448
193044927,VENTA DEPARTAMENTO SAN MIGUEL - DPTO 203 (609-530-18),122737.03,2080.3,59,-12.0801726312,-77.0846160544,"Av JOSÉ RIVA AGÜERO N° 4XX, dpto. 203",Av JOSÉ RIVA AGÜERO N° 4XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-san-miguel-dpto-203-60953018/193044927
193533091,"SE VENDE EXCLUSIVO DÚPLEX DE 280 m² – AV. PARQUE SUR, CORPAC, SAN ISIDRO",398000.0,1421.4,280,-12.1042142,-77.0116672,Av. Del Parque Sur 490  (Duplex de 280m2 con piscina y terraza),,3,3,2,0,Buen estado,Departamento,/se-vende-exclusivo-duplex-de-280-m²-–-av-parque-sur-corpac-san-isidro/193533091
192067540,VENTA DEPARTAMENTO EN JESUS MARIA - DPT 1404 (609-543-129),215876.57,2767.6,78,-12.0822193068,-77.0489757347,"Av SAN FELIPE N° 8XX, dpto. 1404",Av SAN FELIPE N° 8XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-jesus-maria-dpt-1404-609543129/192067540
192067361,VENTA DEPARTAMENTO EN MAGDALENA - DPT 210 AL 710 (609-546-271),158624.98,2367.5,67,-12.0949691608,-77.0553297446,"Av JAVIER PRADO OESTE N° 22XX, dpto. 210 AL 710",Av JAVIER PRADO OESTE N° 22XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-magdalena-dpt-210-al-710-609546271/192067361
192067372,VENTA DEPARTAMENTO EN CHORRILLOS - DPT 308 AL 1708 (609-546-277),80338.71,1434.6,56,-12.1772283827,-76.9991997251,"Av LOS FAISANES N° 4XX, dpto. 308 AL 1708",Av LOS FAISANES N° 4XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-chorrillos-dpt-308-al-1708-609546277/192067372
192067402,VENTA DEPARTAMENTO MIRAFLORES -DPT 1003 AL 1703 (609-540-21),253037.62,2635.8,96,-12.1294402063,-77.0179540753,"Av ROOSEVELT N° 64XX, dpto. 1003 AL 1703",Av ROOSEVELT N° 64XX,3,2,0,0,A estrenar,Departamento,/venta-departamento-miraflores-dpt-1003-al-1703-60954021/192067402
191172851,VENTA DE DEPARTAMENTO DE  DORMTORIO EN SAN ISIDRO,189656.83,2917.8,65,-12.094716,-77.050065,,,1,2,1,0,A estrenar,Departamento,/venta-de-departamento-de-dormtorio-en-san-isidro/191172851
191172861,ULTIMOS DEPAS DE  DORMITORIOS SAN MIGUEL,173371.53,1864.2,93,-12.0694613,-77.0973904,,,3,2,0,0,A estrenar,Departamento,/ultimos-depas-de-dormitorios-san-miguel/191172861
191170842,Hermoso departamento en Venta en Condominio del Aire con estacionamiento,126108.32,1854.5,68,-12.079484315406672,-77.0012009772461,,,3,2,0,0,Buen estado,Departamento,/hermoso-departamento-en-venta-en-condominio-del-aire-con-estacionamiento/191170842
191170876,Espectacular Departamento vista al mar  en Magdalena,98224.34,2455.6,40,-12.093180927760564,-77.06887186032715,,,1,1,0,0,A estrenar,Departamento,/espectacular-departamento-vista-al-mar-en-magdalena/191170876
191173617,SE ALQUILAVENDE HERMOSO DEPARTAMENTO CON VISTA AL MAR EN MIRAFLORES,317543.16,2810.1,113,-12.1152552,-77.0484237,,,2,2,1,0,Buen estado,Departamento,/se-alquilavende-hermoso-departamento-con-vista-al-mar-en-miraflores/191173617
191173632,Se Vende Este EXCLUSIVO Departamento en San Isidro,650919.5,2503.5,260,-12.1031565,-77.05144280000002,,,3,3,2,0,Buen estado,Departamento,/se-vende-este-exclusivo-departamento-en-san-isidro/191173632
191173033,LTIMOS DPTOS DE ESTRENO DE m EN VISTA ALEGRE SURCO,205244.89,2306.1,89,-12.137836599999998,-76.9939848,,,3,2,0,0,A estrenar,Departamento,/ltimos-dptos-de-estreno-de-m-en-vista-alegre-surco/191173033
191227044,"Departamento en Venta en Valle Hermoso, Surco",239500.0,1710.7,140,-12.121655811645637,-76.9752359390259,Valle Hermoso,,4,3,2,0,A estrenar,Departamento,/departamento-en-venta-en-valle-hermoso-surco/191227044
191173198,Lindo Dplex de estreno m en la Calera Surquillo,320768.44,1854.2,173,-12.1166144,-77.0023922,,,4,3,1,0,A estrenar,Departamento,/lindo-dplex-de-estreno-m-en-la-calera-surquillo/191173198
191173280,Lindo flat de estreno frente a parque,329857.85,2726.1,121,-12.1345939,-77.0159861,,,3,3,1,0,A estrenar,Departamento,/lindo-flat-de-estreno-frente-a-parque/191173280
191203442,DEPARTAMENTO DE  DORMITORIOS M  ESTACIONAMIENTOS,287489.44,2566.9,112,-12.1301223,-77.0289863,,,3,3,2,0,Buen estado,Departamento,/departamento-de-dormitorios-m-estacionamientos/191203442
191203891,OCASION VENDO DEPARTAMENTO EN LOS OLIVOS,86789.27,1112.7,78,-11.9949071,-77.0718032,,,2,2,0,0,Buen estado,Departamento,/ocasion-vendo-departamento-en-los-olivos/191203891
192068226,VENTA DEPARTAMENTO EN SURCO - DPTO 1310 AL 1510 (609-480-282),126548.13,2812.2,45,-12.1310128921,-76.9825518087,"Av CAMINOS DEL INCA N° 20XX, dpto. 1310 AL 1510",Av CAMINOS DEL INCA N° 20XX,2,1,1,0,A estrenar,Departamento,/venta-departamento-en-surco-dpto-1310-al-1510-609480282/192068226
191206684,Duplex ideal para vivienda o inversin  habitaciones  cocheras balcn con vista externa,327881.64,1285.8,255,-12.0997805,-76.9701863,,,5,3,2,0,Buen estado,Departamento,/duplex-ideal-para-vivienda-o-inversin-habitaciones-cocheras-balcn-con-vista-externa/191206684
191206730,Venta de Exclusivo Duplex de estreno con  Estacionamientos en Surquillo,352581.39,3295.2,107,-12.1279919,-76.98477079999999,,,3,3,2,0,A estrenar,Departamento,/venta-de-exclusivo-duplex-de-estreno-con-estacionamientos-en-surquillo/191206730
191173123,Ultimo departamento de Estreno de m y  dormitorios en Venta en Surquillo,134875.21,2809.9,48,-12.1170336,-77.0043223,,,2,1,0,0,A estrenar,Departamento,/ultimo-departamento-de-estreno-de-m-y-dormitorios-en-venta-en-surquillo/191173123
192352850,Venta de departamento cerca al Ov Bolognesi y Parque Kennedy,217291.0,2240.1,97,-12.1225420589,-77.0330739612,Venta de departamento cerca al Ov. Bolognesi,,1,1,0,0,A estrenar,Departamento,/venta-de-departamento-cerca-al-ov-bolognesi-y-parque-kennedy/192352850
192352212,VENTA DEPARTAMENTO EN SURQUILLO - DPTO 309 AL 2309 (609-854-67),68024.02,2616.3,26,-12.1023273106,-77.0204972903,"Av ARAMBURU N° 9XX, dpto. 309 AL 2309",Av ARAMBURU N° 9XX,1,1,0,0,A estrenar,Departamento,/venta-departamento-en-surquillo-dpto-309-al-2309-60985467/192352212
192352249,VENTA DEPARTAMENTO EN SURQUILLO - DPTO 404 AL 2304 (609-854-81),141032.56,2350.5,60,-12.1023273106,-77.0204972903,"Av ARAMBURU N° 9XX, dpto. 404 AL 2304",Av ARAMBURU N° 9XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-surquillo-dpto-404-al-2304-60985481/192352249
192352318,VENTA DEPA EN PUEBLO LIBRE - DPT X04 (609-1018-14 MARIO),120713.31,2117.8,57,-12.073967,-77.0666346,JR. CLOVIS 6XX DPTO X04,,2,2,1,0,A estrenar,Departamento,/venta-depa-en-pueblo-libre-dpt-x04-609101814-mario/192352318
192352320,VENTA DEPA EN PUEBLO LIBRE - DPT X01 (609-1018-16 MARIO),158771.58,2205.2,72,-12.073967,-77.0666346,JR. CLOVIS 6XX DPTO X01,,3,2,1,0,A estrenar,Departamento,/venta-depa-en-pueblo-libre-dpt-x01-609101816-mario/192352320
192352323,VENTA DEPARTAMENTO EN SURQUILLO - DPTO 301 AL 2301 (609-854-78),134875.21,2366.2,57,-12.1023273106,-77.0204972903,"Av ARAMBURU N° 9XX, dpto. 301 AL 2301",Av ARAMBURU N° 9XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-surquillo-dpto-301-al-2301-60985478/192352323
192352396,VENTA DUPLEX EN SURCO - DPT 402 (609-1023-1 CARLA),145313.38,1135.3,128,-12.1320904,-77.0051422,JR. HUAROC 2XX DPT 402,,2,2,1,0,Excelente estado,Departamento,/venta-duplex-en-surco-dpt-402-60910231-carla/192352396
192353187,VENTA DPTO SANTA CATALINA -DPTO 910 AL 1610 C (609-1033-26),112946.85,2258.9,50,-12.0812223122,-77.0115102793,"Calle FERMÍN TANGUIS N° 1XX, dpto. 910 AL 1610 C",Calle FERMÍN TANGUIS N° 1XX,2,2,0,0,A estrenar,Departamento,/venta-dpto-santa-catalina-dpto-910-al-1610-c-609103326/192353187
192353266,VENTA LOFT FRENTE AL MAR PLAYA CABALLEROS (609-783-25),179000.0,1366.4,131,-12.302735,-76.7830867,PLAYA CABALLEROS KM  40 DPTO 33X,,1,2,0,0,A estrenar,Departamento,/venta-loft-frente-al-mar-playa-caballeros-60978325/192353266
192353273,VENTA DPTO PUNTA HERMOSA-DPTO X02 B(609-783-28),189000.0,1871.3,101,-12.3284788369,-76.832656648,"Av COSTA PERUANA N° XXX, dpto. X02 B",Av COSTA PERUANA N° XXX,2,2,0,0,A estrenar,Departamento,/venta-dpto-punta-hermosadpto-x02-b60978328/192353273
192353319,VENTA DEPARTAMENTO SURCO - DPTO 201 AL 501 (609-936-11),177177.0,2725.8,65,-12.1293346057,-76.9753634885,"Av DE LOS INGENIEROS N° 9XX, dpto. 201 AL 501",Av DE LOS INGENIEROS N° 9XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-surco-dpto-201-al-501-60993611/192353319
192353338,VENTA DEPARTAMENTO SURCO - DPTO 102 (609-936-15),270066.0,1929.0,140,-12.1293346057,-76.9753634885,"Av DE LOS INGENIEROS N° 9XX, dpto. 102",Av DE LOS INGENIEROS N° 9XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-surco-dpto-102-60993615/192353338
192353121,VENTA DEPARTAMENTO CHORRILLOS - DPT 102 (609-936-7),126429.09,2142.9,59,-12.1646785267,-77.0246433067,"Malecón GRAU N° 2XX, dpto. 102",Malecón GRAU N° 2XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-chorrillos-dpt-102-6099367/192353121
193152217,VENTA DEPA VISTA PARQUE SAN ISIDRO - DPT 301 (609-1107-1),339000.0,1994.1,170,-12.1001288,-77.0236752,AV. DEL PARQUE NORTE 2XX DPT 301,,3,3,3,0,Excelente estado,Departamento,/venta-depa-vista-parque-san-isidro-dpt-301-60911071/193152217
193108416,DEPA A ESTRENAR,96758.3,2058.7,47,-12.0881513,-77.07943,"Jirón Coronel Francisco Bolognesi, San Miguel, Lima, Lima, Perú",San Miguel,0,1,0,0,A estrenar,Departamento,/depa-a-estrenar-/193108416
193140009,Departamento en Miraflores,230000.0,2090.9,110,-12.1191345,-77.036787,"A unos pasos del Parque Miguel Grau, Mal. de la Marina",A unos pasos del Parque Miguel Grau,3,2,1,0,Buen estado,Departamento,/departamento-en-miraflores/193140009
192466236,VENTA DEPARTAMENTO SANTA CATALINA -DPTO 302 AL 2202 (609-897-20),128424.66,1861.2,69,-12.0866190122,-77.0209627834,"Av ESTEBAN CAMPODONICO N° 5XX, dpto. 302 AL 2202",Av ESTEBAN CAMPODONICO N° 5XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-santa-catalina-dpto-302-al-2202-60989720/192466236
192466256,VENTA DEPARTAMENTO PUEBLO LIBRE - DPT X05 (609-841-15),114643.93,1943.1,59,-12.0838442004,-77.0656861749,"Av LA MARINA N° 4XX, dpto. X05",Av LA MARINA N° 4XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-pueblo-libre-dpt-x05-60984115/192466256
192337992,Venta Departamento en La Victoria,134317.53,2132.0,63,-12.089274,-77.01130909999999,"Avenida Javier Prado Este, La Victoria, Perú",La Victoria,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-la-victoria/192337992
192063803,"VENTA DEPARTAMENTO EN MIRAFLORES - DPT 701, 1101 (609-546-166)",220000.0,2588.2,85,-12.1107682787,-77.0481995382,"Av. LA MAR N°10XX, Dpto.  701, 1101",Dpto.  701,3,3,1,0,A estrenar,Departamento,/venta-departamento-en-miraflores-dpt-701-1101-609546166/192063803
192063851,"VENTA DEPARTAMENTO EN MIRAFLORES - DPT S04, S05 (609-396-705)",256715.61,2157.3,119,-12.1111878805,-77.0506886282,"Av. DEL EJERCITO N°11XX, Dpto. S04, S05",Dpto. S04,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-miraflores-dpt-s04-s05-609396705/192063851
192063901,VENTA DEPARTAMENTO EN BREÑA - DPTO X09 B (609-396-580),82341.32,2008.3,41,-12.057053,-77.0516834,AV. GENERAL FELIPE VARELA Nº19XX DPTO 209 B AL 509 B,,1,1,0,0,A estrenar,Departamento,/venta-departamento-en-breña-dpto-x09-b-609396580/192063901
192063623,VENTA DEPA ESTRENO EN SURCO - DPTO 207 (609-396-522 LUCY),257350.99,2075.4,124,-12.0833474204,-76.9700788781,"Av. JAVIER PRADO ESTE N°2XX, Dpto. 207",Av. JAVIER PRADO ESTE N°2XX,3,2,1,0,A estrenar,Departamento,/venta-depa-estreno-en-surco-dpto-207-609396522-lucy/192063623
192063735,"VENTA DEPARTAMENTO EN BREÑA - DPT 1604 , 1606 A (609-396-602)",201465.74,1526.3,132,-12.057053,-77.0516834,"Av. GENERAL FELIPE VARELA N°19XX, Dpto.1604 , 1606 A",Dpto.1604,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-breña-dpt-1604-1606-a-609396602/192063735
192466494,Departamento de Estreno en Venta - Centro Histórico de Lima,159187.0,2151.2,74,-12.0837066031,-77.0112574948,Jr. Lampa - Departamento de estreno - Frente al Hotel Sheraton,,2,2,0,0,A estrenar,Departamento,/departamento-de-estreno-en-venta-centro-historico-de-lima/192466494
192061371,Venta Departamento En Chacarilla,362821.0,2998.5,121,-12.1152107,-76.982586,"Conde de la Vega del Ren, Lima, Perú",Lima,2,3,1,0,En construcción,Departamento,/venta-departamento-en-chacarilla-/192061371
192466292,VENTA DEPARTAMENTO EN SAN BARTOLO - DPTO 103 (609-922-26),108691.83,1086.9,100,-12.3869934045,-76.7812340832,"Av PARQUE OLAYA N° 1XX, dpto. 103",Av PARQUE OLAYA N° 1XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-en-san-bartolo-dpto-103-60992226/192466292
192466308,VENTA DEPARTAMENTO EN SAN BARTOLO - DPTO 505 (609-922-32),93870.21,1514.0,62,-12.3869934045,-76.7812340832,"Av PARQUE OLAYA N° 1XX, dpto. 505",Av PARQUE OLAYA N° 1XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-san-bartolo-dpto-505-60992232/192466308
192466379,VENTA DEPARTAMENTO SAN MIGUEL - DPTO 204 AL 904 (609-1041-16),65812.07,1880.3,35,-12.0845769199,-77.072879871,"JOSE SALAS N° 2XX, dpto. 204 AL 904",JOSE SALAS N° 2XX,1,1,1,0,A estrenar,Departamento,/venta-departamento-san-miguel-dpto-204-al-904-609104116/192466379
192466384,VENTA DEPARTAMENTO SURQUILLO -DPTO 102 (609-963-9),192595.94,2116.4,91,-12.1167721798,-77.0063674132,"Av PRINCIPAL N° 4XX, dpto. 102",Av PRINCIPAL N° 4XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-surquillo-dpto-102-6099639/192466384
192466416,VENTA DEPARTAMENTO MIRAFLORES - DPT 901 AL 1601 B (609-750-196),201726.4,3307.0,61,-12.1193807596,-77.0354528069,"Av. JOSÉ PARDO N°6XX, Dpto. 901 AL 1601 B",Av. JOSÉ PARDO N°6XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-miraflores-dpt-901-al-1601-b-609750196/192466416
192337466,Venta Departamento en La Victoria,128859.78,2629.8,49,-12.089274,-77.01130909999999,"Avenida Javier Prado Este, La Victoria, Perú",La Victoria,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-la-victoria/192337466
192224557,Departamento de lujo en VENTA - MIRAFLORES - NO PAGA ALCABALA,300800.0,2978.2,101,-12.1258010161,-77.0298453412,Av. 28 de Julio - A 5 min. del Malecón de la Reserva - a 3 cuadras del Parque Kennedy,,2,3,1,0,A estrenar,Departamento,/departamento-de-lujo-en-venta-miraflores-no-paga-alcabala/192224557
192224700,Venta de Departamento 02 Dormitorios 02 Cocheras en el Corazón de Barranco ¡Oportunidad Inversión!,250000.0,2809.0,89,-12.1391038,-77.0256529,jr. Las Mimosas,,2,2,2,0,Excelente estado,Departamento,/venta-de-departamento-02-dormitorios-02-cocheras-en-el-corazon-de-barranco-¡oportunidad-inversion/192224700
192063325,DEPARTAMENTO DE LUJO FRENTE AL MAR EN ACANTILADO - DPTO 801 B,1025286.17,3797.4,270,-12.144071198490895,-77.02477097511292,MALECON PAZOS 1XX DPTO 801 B,,3,3,3,0,Excelente estado,Departamento,/departamento-de-lujo-frente-al-mar-en-acantilado-dpto-801-b/192063325
192063572,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 1101 al 1901 (609-345-23),1257998.69,4165.6,302,-12.1025701353,-77.0515316472,"Av. PEZET CON PORTILLO N°XXX, Dpto. 1101 al 1901",Av. PEZET CON PORTILLO N°XXX,3,2,0,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-1101-al-1901-60934523/192063572
192063583,VENTA DEPARTAMENTO EN SAN ISIDRO - DPTO 202 al 802 (609-345-21),581253.52,3824.0,152,-12.0997587,-77.0362967,"Av. PEZET CON PORTILLO N°XXX, Dpto. 202 al 802",Av. PEZET CON PORTILLO N°XXX,1,2,0,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpto-202-al-802-60934521/192063583
192544033,VENTA DEPARTAMENTO MIRAFLORES - DPTO 203 (609-874-72),257640.97,2862.7,90,-12.1210131858,-77.0423928545,"Calle MANUEL SEGURA N° 2XX, dpto. 203",Calle MANUEL SEGURA N° 2XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-miraflores-dpto-203-60987472/192544033
192544048,VENTA DEPARTAMENTO MIRAFLORES - DPTO SS01 (609-874-82),301500.0,2668.1,113,-12.1210131858,-77.0423928545,"Calle MANUEL SEGURA N° 2XX, dpto. SS01",Calle MANUEL SEGURA N° 2XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-miraflores-dpto-ss01-60987482/192544048
192509984,Venta de departamento de 2 dormitorios - Entrega inmediata,194000.0,3079.4,63,-12.0972256485,-77.0226627163,Av. Canaval   y Moreyra,,2,2,0,0,A estrenar,Departamento,/venta-de-departamento-de-2-dormitorios-entrega-inmediata/192509984
192067708,VENTA DEPARTAMENTO EN SAN ISIDRO - DPT X12 (609-952-57),167127.98,2353.9,71,-12.091336157,-77.0290447508,"Av JAVIER PRADO ESTE N° 4XX, dpto. X12",Av JAVIER PRADO ESTE N° 4XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-en-san-isidro-dpt-x12-60995257/192067708
192067728,VENTA DEPARTAMENTO EN SAN MIGUEL - DPT 1609 AL 2109 (609-546-289),98517.55,1894.6,52,-12.0690286863,-77.0981248222,"Av PRECURSORES N° XXX, dpto. 1609 AL 2109",Av PRECURSORES N° XXX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-san-miguel-dpt-1609-al-2109-609546289/192067728
192067739,VENTA DEPARTAMENTO EN MIRAFLORES -DPT 306 AL 1206 (609-954-5),150000.0,2272.7,66,-12.1095989213,-77.0504356265,"Av MENDIBURU N° 12XX, dpto. 306 AL 1206",Av MENDIBURU N° 12XX,2,2,1,0,A estrenar,Departamento,/venta-departamento-en-miraflores-dpt-306-al-1206-6099545/192067739
192067745,VENTA DEPARTAMENTO EN MIRAFLORES -DPT 301 AL 1201 (609-954-1),204000.0,2266.7,90,-12.1095989213,-77.0504356265,"Av MENDIBURU N° 12XX, dpto. 301 AL 1201",Av MENDIBURU N° 12XX,3,2,1,0,A estrenar,Departamento,/venta-departamento-en-miraflores-dpt-301-al-1201-6099541/192067745
191970532,Departamento - Miraflores,448000.0,2560.0,175,-12.1348274099,-77.0250563033,MALECÓN ARMENDARIZ,,3,2,2,0,Buen estado,Departamento,/departamento-miraflores/191970532
192065447,VENTA DEPARTAMENTO EN SURQUILLO - DPT 502 (609-546-234),159243.94,2610.6,61,-12.1021758148,-77.0199038466,"Av. ARAMBURU N°6XX, Dpto. 502",Av. ARAMBURU N°6XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-surquillo-dpt-502-609546234/192065447
192065451,VENTA DEPARTAMENTO EN SURQUILLO - DPT 1805 AL 2105 (609-546-230),203778.85,2681.3,76,-12.1023226802,-77.0206548651,"Av. ARAMBURU N°6XX, Dpto. 1805 AL 2105",Av. ARAMBURU N°6XX,2,2,0,0,A estrenar,Departamento,/venta-departamento-en-surquillo-dpt-1805-al-2105-609546230/192065451
192065972,VENTA DUPLEX EN SAN MIGUEL - DPT 702 D (609-893-36),214190.92,2001.8,107,-12.0865551716,-77.0807697667,"Jirón GRAN MARISCAL RAMON CASTILLA N° 7XX, dpto. 702 D",Jirón GRAN MARISCAL RAMON CASTILLA N° 7XX,3,3,1,0,A estrenar,Departamento,/venta-duplex-en-san-miguel-dpt-702-d-60989336/192065972
191970822,Departamento - Santiago de Surco,185000.0,1850.0,100,-12.1321120869,-76.9778290675,ALT. UNIVERSIDAD RICARDO PALMA,,3,2,1,0,A estrenar,Departamento,/departamento-santiago-de-surco/191970822
192065629,VENTA DEPARTAMENTO EN SURCO - DPT  801 (609-755-34),433750.0,2095.4,207,-12.1121974,-76.9899691,"Av. DE LOS PRECURSORES N°1XX, Dpto.  801",Av. DE LOS PRECURSORES N°1XX,4,3,1,0,A estrenar,Departamento,/venta-departamento-en-surco-dpt-801-60975534/192065629
